"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8",":0",":1",":2"
0.10114,-0.13978,0,0.022129,0.0018696,0,0.0018696,-0.0065474,0,0,0,0,221.59,14.382,0,14.382,1.0043,0,0,0,51.369,23.88,10.887,0
0.11351,0.20142,0,0.02069,-0.0018339,0,-0.0018339,-0.0061452,0,0,0,0,207.1,-14.107,0,-14.107,0.67832,0,0,0,47.949,24.062,-0.60844,0
0.094665,-0.13625,0,0.021375,0.0019856,0,0.0019856,-0.0063671,0,0,0,0,213.9,15.274,0,15.274,0.49952,0,0,0,49.477,23.591,10.865,0
0.10775,-0.14244,0,0.021935,0.001889,0,0.001889,-0.0065189,0,0,0,0,219.55,14.53,0,14.53,0.6762,0,0,0,50.822,24.175,10.908,0
0.10303,-0.14064,0,0.021731,0.0020319,0,0.0020319,-0.0064181,0,0,0,0,217.65,15.63,0,15.63,1.1128,0,0,0,50.483,23.963,10.895,0
0.098366,-0.13839,0,0.021555,0.0021077,0,0.0021077,-0.0063319,0,0,0,0,215.99,16.213,0,16.213,1.4781,0,0,0,50.185,23.755,10.879,0
0.12002,0.20684,0,0.020912,-0.0018011,0,-0.0018011,-0.0061837,0,0,0,0,209.42,-13.855,0,-13.855,0.98861,0,0,0,48.556,24.362,-0.63355,0
0.11542,0.20311,0,0.020265,-0.0018381,0,-0.0018381,-0.0059897,0,0,0,0,202.95,-14.139,0,-14.139,0.98664,0,0,0,47.062,24.149,-0.61692,0
0.11169,0.19969,0,0.0206,-0.0020562,0,-0.0020562,-0.0060382,0,0,0,0,206.46,-15.817,0,-15.817,1.5572,0,0,0,48.005,23.978,-0.60154,0
0.0040551,-0.01434,0,0.027633,-0.0042791,0,-0.0042791,-0.003951,0,0,0,0,290.63,-32.916,0,-32.916,47.679,0,0,0,78.072,20.322,0.037361,0
0.10968,-0.14306,0,0.022323,0.001932,0,0.001932,-0.0066219,0,0,0,0,223.47,14.861,0,14.861,0.82245,0,0,0,51.76,24.261,10.915,0
0.10585,-0.14176,0,0.022253,0.0020184,0,0.0020184,-0.0065602,0,0,0,0,222.91,15.526,0,15.526,1.27,0,0,0,51.733,24.09,10.903,0
0.1219,0.20822,0,0.020934,-0.0017524,0,-0.0017524,-0.0061936,0,0,0,0,209.63,-13.48,0,-13.48,0.95227,0,0,0,48.596,24.449,-0.64047,0
0.12857,0.21249,0,0.021098,-0.0017255,0,-0.0017255,-0.0062629,0,0,0,0,211.2,-13.273,0,-13.273,0.73013,0,0,0,48.907,24.759,-0.6638,0
0.11455,-0.14435,0,0.022452,0.0018115,0,0.0018115,-0.0066644,0,0,0,0,224.75,13.935,0,13.935,0.78163,0,0,0,52.046,24.478,10.929,0
0.11652,-0.14477,0,0.022487,0.0017823,0,0.0017823,-0.0066792,0,0,0,0,225.09,13.71,0,13.71,0.73502,0,0,0,52.114,24.566,10.935,0
0.11838,0.20549,0,0.020551,-0.0017131,0,-0.0017131,-0.0061288,0,0,0,0,205.63,-13.177,0,-13.177,0.40089,0,0,0,47.545,24.28,-0.63413,0
0.12557,-0.14604,0,0.022659,0.0016865,0,0.0016865,-0.0067419,0,0,0,0,226.78,12.973,0,12.973,0.6148,0,0,0,52.475,24.97,10.959,0
0.12665,0.21135,0,0.021055,-0.0017473,0,-0.0017473,-0.0062429,0,0,0,0,210.79,-13.441,0,-13.441,0.80724,0,0,0,48.83,24.67,-0.65724,0
0.11255,-0.14387,0,0.022097,0.0018319,0,0.0018319,-0.0065463,0,0,0,0,221.24,14.091,0,14.091,0.90952,0,0,0,51.266,24.389,10.925,0
0.1305,0.21356,0,0.020749,-0.0016935,0,-0.0016935,-0.0061679,0,0,0,0,207.68,-13.027,0,-13.027,0.62519,0,0,0,48.07,24.849,-0.67035,0
0.12354,-0.14584,0,0.022626,0.0017139,0,0.0017139,-0.0067271,0,0,0,0,226.45,13.184,0,13.184,0.66547,0,0,0,52.412,24.879,10.954,0
0.12381,0.20953,0,0.020968,-0.0017502,0,-0.0017502,-0.0062004,0,0,0,0,209.98,-13.463,0,-13.463,0.98912,0,0,0,48.685,24.537,-0.64873,0
0.11851,-0.14513,0,0.022225,0.0017625,0,0.0017625,-0.006624,0,0,0,0,222.39,13.558,0,13.558,0.4765,0,0,0,51.43,24.655,10.94,0
0.13934,0.21767,0,0.020988,-0.0016044,0,-0.0016044,-0.0062581,0,0,0,0,210.01,-12.341,0,-12.341,0.42234,0,0,0,48.561,25.26,-0.69812,0
0.14128,0.21839,0,0.021047,-0.0015516,0,-0.0015516,-0.0062634,0,0,0,0,210.64,-11.935,0,-11.935,0.55754,0,0,0,48.738,25.354,-0.69791,0
0.12761,-0.14615,0,0.022478,0.0016546,0,0.0016546,-0.0066986,0,0,0,0,224.93,12.728,0,12.728,0.49336,0,0,0,52.021,25.062,10.957,0
0.12151,-0.14559,0,0.022626,0.0017491,0,0.0017491,-0.0067077,0,0,0,0,226.52,13.455,0,13.455,0.87903,0,0,0,52.477,24.789,10.948,0
0.13735,0.21685,0,0.021266,-0.0016235,0,-0.0016235,-0.0063215,0,0,0,0,212.85,-12.489,0,-12.489,0.64168,0,0,0,49.268,25.168,-0.69205,0
0.0038388,0.010952,0,0.036155,0.0069991,0,0.0069991,-0.0075973,0,0,0,0,372.26,53.84,0,53.84,35.706,0,0,0,94.147,20.322,10.362,0
0.13236,0.21454,0,0.020861,-0.0016583,0,-0.0016583,-0.0062083,0,0,0,0,208.78,-12.756,0,-12.756,0.55012,0,0,0,48.306,24.939,-0.66975,0
0.14338,-0.1462,0,0.022764,0.0014615,0,0.0014615,-0.0067992,0,0,0,0,227.74,11.242,0,11.242,0.32858,0,0,0,52.63,25.761,10.994,0
0.14132,-0.14626,0,0.022738,0.0014643,0,0.0014643,-0.006767,0,0,0,0,227.56,11.264,0,11.264,0.5974,0,0,0,52.651,25.671,10.985,0
0.14337,0.21915,0,0.021093,-0.0015312,0,-0.0015312,-0.0062882,0,0,0,0,211.06,-11.779,0,-11.779,0.43598,0,0,0,48.807,25.447,-0.71103,0
0.13538,0.21599,0,0.021286,-0.0016659,0,-0.0016659,-0.0063118,0,0,0,0,213.1,-12.815,0,-12.815,0.81194,0,0,0,49.364,25.076,-0.68578,0
0.12966,-0.14628,0,0.022538,0.001637,0,0.001637,-0.0067303,0,0,0,0,225.48,12.592,0,12.592,0.34097,0,0,0,52.113,25.153,10.963,0
0.13917,-0.14641,0,0.022666,0.0015119,0,0.0015119,-0.0067655,0,0,0,0,226.78,11.63,0,11.63,0.37864,0,0,0,52.421,25.574,10.992,0
0.14574,-0.1461,0,0.022769,0.001442,0,0.001442,-0.0068017,0,0,0,0,227.78,11.092,0,11.092,0.31806,0,0,0,52.639,25.866,11.003,0
0.13702,-0.1464,0,0.022658,0.0015402,0,0.0015402,-0.0067618,0,0,0,0,226.69,11.848,0,11.848,0.38926,0,0,0,52.403,25.48,10.98,0
0.14545,0.21985,0,0.021085,-0.0015167,0,-0.0015167,-0.0062662,0,0,0,0,211.05,-11.667,0,-11.667,0.65252,0,0,0,48.854,25.542,-0.72299,0
0.13469,-0.14636,0,0.02268,0.0016513,0,0.0016513,-0.0067522,0,0,0,0,226.97,12.702,0,12.702,0.56989,0,0,0,52.51,25.377,10.968,0
0.13171,-0.14635,0,0.022553,0.0016142,0,0.0016142,-0.0067255,0,0,0,0,225.66,12.417,0,12.417,0.44367,0,0,0,52.179,25.244,10.967,0
0.1478,-0.14596,0,0.022823,0.0014008,0,0.0014008,-0.006819,0,0,0,0,228.32,10.775,0,10.775,0.30714,0,0,0,52.761,25.957,11.008,0
0.15007,-0.14576,0,0.022837,0.0013695,0,0.0013695,-0.006823,0,0,0,0,228.46,10.535,0,10.535,0.30859,0,0,0,52.794,26.057,11.011,0
0.14741,0.22042,0,0.021158,-0.0015063,0,-0.0015063,-0.0063029,0,0,0,0,211.72,-11.587,0,-11.587,0.48787,0,0,0,48.972,25.637,-0.71863,0
0.15234,-0.14551,0,0.02289,0.0013358,0,0.0013358,-0.0068246,0,0,0,0,229.04,10.275,0,10.275,0.46684,0,0,0,52.964,26.158,11.007,0
0.14963,0.22106,0,0.021206,-0.0014465,0,-0.0014465,-0.0063159,0,0,0,0,212.21,-11.127,0,-11.127,0.50341,0,0,0,49.087,25.739,-0.73038,0
0.15445,-0.14533,0,0.02291,0.0013191,0,0.0013191,-0.0068501,0,0,0,0,229.17,10.147,0,10.147,0.25091,0,0,0,52.944,26.251,11.015,0
0.16833,-0.14372,0,0.023109,0.0011403,0,0.0011403,-0.0069099,0,0,0,0,231.17,8.7712,0,8.7712,0.25182,0,0,0,53.405,26.862,11.044,0
0.15258,0.22179,0,0.02125,-0.0014319,0,-0.0014319,-0.0063388,0,0,0,0,212.62,-11.015,0,-11.015,0.39788,0,0,0,49.158,25.877,-0.73549,0
0.15459,0.22219,0,0.021349,-0.0013589,0,-0.0013589,-0.0063516,0,0,0,0,213.67,-10.453,0,-10.453,0.58418,0,0,0,49.443,25.975,-0.72948,0
0.15679,-0.14513,0,0.023018,0.0012929,0,0.0012929,-0.006875,0,0,0,0,230.28,9.945,0,9.945,0.33436,0,0,0,53.219,26.354,11.026,0
0.1566,0.22261,0,0.021346,-0.001327,0,-0.001327,-0.0063502,0,0,0,0,213.64,-10.207,0,-10.207,0.5895,0,0,0,49.437,26.068,-0.73425,0
0.16599,-0.14402,0,0.023013,0.0011738,0,0.0011738,-0.0068847,0,0,0,0,230.19,9.0289,0,9.0289,0.21044,0,0,0,53.169,26.759,11.04,0
0.15885,0.22307,0,0.021353,-0.0013542,0,-0.0013542,-0.006388,0,0,0,0,213.59,-10.417,0,-10.417,0.19799,0,0,0,49.336,26.171,-0.74721,0
0.15911,-0.14485,0,0.022949,0.0012553,0,0.0012553,-0.0068642,0,0,0,0,229.56,9.6561,0,9.6561,0.22548,0,0,0,53.027,26.456,11.026,0
0.16367,-0.14425,0,0.023003,0.0011893,0,0.0011893,-0.006867,0,0,0,0,230.14,9.1486,0,9.1486,0.37168,0,0,0,53.195,26.657,11.027,0
0.16149,-0.14451,0,0.022994,0.0012267,0,0.0012267,-0.0068646,0,0,0,0,230.05,9.436,0,9.436,0.36835,0,0,0,53.173,26.561,11.023,0
0.16099,0.22341,0,0.021418,-0.0013038,0,-0.0013038,-0.0064,0,0,0,0,214.26,-10.029,0,-10.029,0.27792,0,0,0,49.508,26.272,-0.7472,0
0.17069,-0.14338,0,0.023068,0.0011049,0,0.0011049,-0.0069076,0,0,0,0,230.72,8.499,0,8.499,0.14059,0,0,0,53.276,26.966,11.045,0
0.16313,0.22379,0,0.021429,-0.0012869,0,-0.0012869,-0.0064012,0,0,0,0,214.38,-9.899,0,-9.899,0.30128,0,0,0,49.541,26.369,-0.76006,0
0.16524,0.22402,0,0.021498,-0.0012363,0,-0.0012363,-0.0064077,0,0,0,0,215.12,-9.5097,0,-9.5097,0.45853,0,0,0,49.748,26.47,-0.75436,0
0.16728,0.22427,0,0.021501,-0.0011903,0,-0.0011903,-0.0064099,0,0,0,0,215.15,-9.156,0,-9.156,0.44571,0,0,0,49.752,26.565,-0.7582,0
0.18647,0.22571,0,0.02169,-0.00095854,0,-0.00095854,-0.0064847,0,0,0,0,216.97,-7.3734,0,-7.3734,0.24353,0,0,0,50.126,27.454,-0.81002,0
0.0041736,-0.0080288,0,0.017913,-0.00066817,0,-0.00066817,-0.0086413,0,0,0,0,168.36,-5.1398,0,-5.1398,-35.906,0,0,0,30.566,20.523,0.12005,0
0.17309,-0.143,0,0.023096,0.0010727,0,0.0010727,-0.0069024,0,0,0,0,231.05,8.2513,0,8.2513,0.29016,0,0,0,53.385,27.071,11.041,0
0.18423,0.22553,0,0.0217,-0.00097856,0,-0.00097856,-0.0064877,0,0,0,0,217.08,-7.5274,0,-7.5274,0.24677,0,0,0,50.152,27.352,-0.7904,0
0.16964,0.2246,0,0.021679,-0.001196,0,-0.001196,-0.0064686,0,0,0,0,216.91,-9.1997,0,-9.1997,0.38678,0,0,0,50.146,26.672,-0.77447,0
0.17186,0.22476,0,0.021574,-0.0011477,0,-0.0011477,-0.0064391,0,0,0,0,215.85,-8.8288,0,-8.8288,0.36341,0,0,0,49.895,26.778,-0.7681,0
0.18891,-0.14079,0,0.023206,0.00086366,0,0.00086366,-0.0069458,0,0,0,0,232.12,6.6435,0,6.6435,0.17729,0,0,0,53.606,27.763,11.06,0
0.182,0.22556,0,0.021663,-0.0010193,0,-0.0010193,-0.0064824,0,0,0,0,216.68,-7.8408,0,-7.8408,0.17932,0,0,0,50.044,27.246,-0.8062,0
0.1753,-0.14269,0,0.023106,0.0010389,0,0.0010389,-0.0069072,0,0,0,0,231.14,7.9915,0,7.9915,0.26842,0,0,0,53.401,27.168,11.043,0
0.18643,-0.14117,0,0.023194,0.00089001,0,0.00089001,-0.0069575,0,0,0,0,231.94,6.8462,0,6.8462,0.0060032,0,0,0,53.525,27.655,11.063,0
0.18867,0.22566,0,0.021733,-0.00091289,0,-0.00091289,-0.0064983,0,0,0,0,217.4,-7.0223,0,-7.0223,0.23735,0,0,0,50.224,27.558,-0.79734,0
0.17949,0.22534,0,0.021625,-0.0010299,0,-0.0010299,-0.006457,0,0,0,0,216.35,-7.9227,0,-7.9227,0.33474,0,0,0,50.004,27.131,-0.7869,0
0.1995,0.22577,0,0.02182,-0.00077743,0,-0.00077743,-0.0065322,0,0,0,0,218.24,-5.9802,0,-5.9802,0.15167,0,0,0,50.399,28.059,-0.81062,0
0.17388,0.22498,0,0.021575,-0.0011355,0,-0.0011355,-0.0064546,0,0,0,0,215.81,-8.7345,0,-8.7345,0.19591,0,0,0,49.847,26.87,-0.77958,0
0.17757,0.22523,0,0.021619,-0.0010794,0,-0.0010794,-0.006452,0,0,0,0,216.31,-8.3032,0,-8.3032,0.37176,0,0,0,50.003,27.042,-0.78417,0
0.20027,-0.13928,0,0.023265,0.00071181,0,0.00071181,-0.0069694,0,0,0,0,232.69,5.4754,0,5.4754,0.11251,0,0,0,53.723,28.258,11.071,0
0.17785,-0.14241,0,0.023133,0.001015,0,0.001015,-0.0069161,0,0,0,0,231.41,7.8079,0,7.8079,0.26144,0,0,0,53.462,27.28,11.058,0
0.18379,-0.14153,0,0.023167,0.00092768,0,0.00092768,-0.0069302,0,0,0,0,231.73,7.136,0,7.136,0.21813,0,0,0,53.528,27.54,11.059,0
0.0055567,0.0049755,0,0.015232,0.0030255,0,0.0030255,-0.0057305,0,0,0,0,148.5,23.273,0,23.273,-12.756,0,0,0,31.325,20.537,10.292,0
0.19137,-0.1405,0,0.023217,0.00082984,0,0.00082984,-0.0069493,0,0,0,0,232.23,6.3834,0,6.3834,0.17531,0,0,0,53.631,27.871,11.071,0
0.2102,0.2257,0,0.021861,-0.00061209,0,-0.00061209,-0.0065494,0,0,0,0,218.64,-4.7084,0,-4.7084,0.097739,0,0,0,50.478,28.554,-0.82309,0
0.19112,0.22578,0,0.021749,-0.00089973,0,-0.00089973,-0.0065032,0,0,0,0,217.56,-6.921,0,-6.921,0.23653,0,0,0,50.261,27.67,-0.81176,0
0.1817,-0.14183,0,0.023163,0.00094704,0,0.00094704,-0.0069276,0,0,0,0,231.71,7.2849,0,7.2849,0.23538,0,0,0,53.525,27.448,11.058,0
0.19692,0.22579,0,0.02178,-0.00081569,0,-0.00081569,-0.0065367,0,0,0,0,217.79,-6.2745,0,-6.2745,-0.029435,0,0,0,50.253,27.939,-0.81217,0
0.20166,0.22578,0,0.021822,-0.00073311,0,-0.00073311,-0.0065318,0,0,0,0,218.27,-5.6393,0,-5.6393,0.16296,0,0,0,50.408,28.159,-0.8161,0
0.19772,-0.13964,0,0.023259,0.00073579,0,0.00073579,-0.0069837,0,0,0,0,232.57,5.6599,0,5.6599,-0.064367,0,0,0,53.656,28.148,11.074,0
0.20938,-0.13822,0,0.023303,0.0005885,0,0.0005885,-0.0069852,0,0,0,0,233.05,4.5269,0,4.5269,0.061946,0,0,0,53.794,28.655,11.08,0
0.21841,-0.13732,0,0.023338,0.00047129,0,0.00047129,-0.0069984,0,0,0,0,233.39,3.6253,0,3.6253,0.033614,0,0,0,53.868,29.047,11.087,0
0.19457,0.22577,0,0.021779,-0.00084916,0,-0.00084916,-0.0065532,0,0,0,0,217.73,-6.532,0,-6.532,-0.21295,0,0,0,50.196,27.831,-0.80738,0
0.21872,0.22559,0,0.021899,-0.00049104,0,-0.00049104,-0.0065637,0,0,0,0,219.01,-3.7772,0,-3.7772,0.067701,0,0,0,50.558,28.947,-0.83337,0
0.20281,-0.13902,0,0.023276,0.00067906,0,0.00067906,-0.0069716,0,0,0,0,232.8,5.2236,0,5.2236,0.12352,0,0,0,53.752,28.369,11.081,0
0.20777,0.22577,0,0.021861,-0.00065785,0,-0.00065785,-0.0065465,0,0,0,0,218.65,-5.0604,0,-5.0604,0.1285,0,0,0,50.486,28.441,-0.82808,0
0.0026155,0.0090436,0,0.016265,0.0020265,0,0.0020265,-0.0051884,0,0,0,0,161.63,15.588,0,15.588,-3.394,0,0,0,36.517,20.43,10.253,0
0.19391,-0.14013,0,0.023239,0.00078848,0,0.00078848,-0.0069795,0,0,0,0,232.37,6.0652,0,6.0652,-0.084814,0,0,0,53.604,27.981,11.069,0
0.01189,0.0059767,0,0.01509,-0.0020732,0,-0.0020732,-0.0049413,0,0,0,0,149.53,-15.948,0,-15.948,-4.5537,0,0,0,33.456,20.721,0.03563,0
0.21194,-0.13798,0,0.023311,0.00055704,0,0.00055704,-0.0069853,0,0,0,0,233.13,4.2849,0,4.2849,0.087101,0,0,0,53.82,28.766,11.087,0
0.20415,0.22578,0,0.021835,-0.00069405,0,-0.00069405,-0.0065648,0,0,0,0,218.31,-5.3388,0,-5.3388,-0.15639,0,0,0,50.342,28.274,-0.82058,0
0.22519,0.2255,0,0.021927,-0.00040847,0,-0.00040847,-0.0066009,0,0,0,0,219.2,-3.1421,0,-3.1421,-0.24934,0,0,0,50.527,29.245,-0.83917,0
0.21656,0.22563,0,0.021897,-0.00051421,0,-0.00051421,-0.006562,0,0,0,0,219,-3.9555,0,-3.9555,0.07934,0,0,0,50.556,28.847,-0.83196,0
0.20667,-0.13852,0,0.023295,0.00063131,0,0.00063131,-0.0070012,0,0,0,0,232.91,4.8562,0,4.8562,-0.1407,0,0,0,53.715,28.537,11.078,0
0.21271,0.22574,0,0.02188,-0.00058716,0,-0.00058716,-0.0065554,0,0,0,0,218.83,-4.5166,0,-4.5166,0.095662,0,0,0,50.522,28.669,-0.83657,0
0.22532,-0.13676,0,0.023352,0.00037426,0,0.00037426,-0.0070197,0,0,0,0,233.47,2.8789,0,2.8789,-0.15682,0,0,0,53.841,29.346,11.091,0
0.21611,-0.13754,0,0.023337,0.00047535,0,0.00047535,-0.0069972,0,0,0,0,233.38,3.6565,0,3.6565,0.042063,0,0,0,53.867,28.947,11.086,0
0.0020378,-0.012032,0,0.012275,-0.0012744,0,-0.0012744,-0.0040873,0,0,0,0,121.42,-9.8029,0,-9.8029,-4.4486,0,0,0,26.992,20.427,0.15076,0
0.0062938,-0.010803,0,0.016997,-0.0065472,0,-0.0065472,-0.005472,0,0,0,0,168.74,-50.363,0,-50.363,-4.0974,0,0,0,37.995,20.448,0.058531,0
0.011772,-0.0063269,0,0.016893,0.0018253,0,0.0018253,-0.0054026,0,0,0,0,167.83,14.041,0,14.041,-3.6777,0,0,0,37.88,20.729,10.352,0
0.23218,-0.13632,0,0.023365,0.00028029,0,0.00028029,-0.0070251,0,0,0,0,233.59,2.1561,0,2.1561,-0.17296,0,0,0,53.866,29.644,11.093,0
0.23163,0.2254,0,0.021967,-0.00030372,0,-0.00030372,-0.0066032,0,0,0,0,219.63,-2.3363,0,-2.3363,-0.14351,0,0,0,50.65,29.541,-0.84187,0
0.22777,0.22546,0,0.021962,-0.00036361,0,-0.00036361,-0.0065993,0,0,0,0,219.59,-2.797,0,-2.797,-0.11702,0,0,0,50.647,29.364,-0.84043,0
0.24624,-0.1358,0,0.023314,7.0244e-05,0,7.0244e-05,-0.0070076,0,0,0,0,233.09,0.54034,0,0.54034,-0.14856,0,0,0,53.756,30.252,11.095,0
0.22128,-0.13709,0,0.023348,0.00041176,0,0.00041176,-0.0070204,0,0,0,0,233.43,3.1674,0,3.1674,-0.17607,0,0,0,53.827,29.171,11.091,0
0.22808,-0.13657,0,0.023361,0.00031834,0,0.00031834,-0.0070259,0,0,0,0,233.55,2.4488,0,2.4488,-0.19299,0,0,0,53.853,29.466,11.092,0
0.23913,-0.13599,0,0.023373,0.00018429,0,0.00018429,-0.0070287,0,0,0,0,233.68,1.4176,0,1.4176,-0.18367,0,0,0,53.884,29.945,11.094,0
0.22141,0.22557,0,0.021919,-0.00044589,0,-0.00044589,-0.0065984,0,0,0,0,219.11,-3.4299,0,-3.4299,-0.25075,0,0,0,50.506,29.071,-0.83856,0
0.23428,0.22541,0,0.021951,-0.00027394,0,-0.00027394,-0.0066044,0,0,0,0,219.44,-2.1072,0,-2.1072,-0.21087,0,0,0,50.592,29.664,-0.84999,0
0.24472,0.22525,0,0.021966,-0.00012305,0,-0.00012305,-0.0066147,0,0,0,0,219.58,-0.94657,0,-0.94657,-0.27475,0,0,0,50.608,30.144,-0.84472,0
0.23814,0.22532,0,0.021953,-0.00021953,0,-0.00021953,-0.0066017,0,0,0,0,219.48,-1.6887,0,-1.6887,-0.17284,0,0,0,50.61,29.841,-0.84538,0
0.0063499,0.0077006,0,0.021613,0.0048088,0,0.0048088,-0.0067138,0,0,0,0,215.37,36.991,0,36.991,-2.5253,0,0,0,49.119,20.457,10.339,0
0.23498,-0.13617,0,0.023372,0.00022329,0,0.00022329,-0.0070306,0,0,0,0,233.66,1.7176,0,1.7176,-0.20783,0,0,0,53.874,29.765,11.094,0
0.01939,0.02285,0,0.016708,-0.0020631,0,-0.0020631,-0.0051987,0,0,0,0,166.46,-15.87,0,-15.87,-2.0476,0,0,0,37.942,20.915,-0.02258,0
0.25146,0.22522,0,0.021981,-1.5452e-05,0,-1.5452e-05,-0.0066087,0,0,0,0,219.77,-0.11886,0,-0.11886,-0.15674,0,0,0,50.679,30.454,-0.84463,0
0.25776,-0.13579,0,0.023312,-8.8307e-05,0,-8.8307e-05,-0.0070072,0,0,0,0,233.08,-0.67929,0,-0.67929,-0.1486,0,0,0,53.753,30.751,11.094,0
0.24077,0.22529,0,0.021962,-0.00016191,0,-0.00016191,-0.0066135,0,0,0,0,219.54,-1.2454,0,-1.2454,-0.27238,0,0,0,50.6,29.962,-0.84511,0
0.26661,0.22526,0,0.021959,0.00021677,0,0.00021677,-0.006613,0,0,0,0,219.5,1.6675,0,1.6675,-0.27886,0,0,0,50.59,31.151,-0.8391,0
0.24198,-0.13591,0,0.023315,0.00012892,0,0.00012892,-0.0070121,0,0,0,0,233.1,0.99171,0,0.99171,-0.19211,0,0,0,53.747,30.068,11.096,0
0.2555,0.22521,0,0.021969,3.4573e-05,0,3.4573e-05,-0.0066164,0,0,0,0,219.61,0.26594,0,0.26594,-0.28161,0,0,0,50.614,30.64,-0.8442,0
0.25053,-0.13576,0,0.023383,3.0397e-05,0,3.0397e-05,-0.0070364,0,0,0,0,233.76,0.23382,0,0.23382,-0.23622,0,0,0,53.89,30.438,11.096,0
0.01831,-0.020058,0,0.018955,0.002361,0,0.002361,-0.0057075,0,0,0,0,189.48,18.162,0,18.162,-0.23241,0,0,0,43.672,20.926,10.399,0
0.25334,-0.1358,0,0.023376,-4.2606e-05,0,-4.2606e-05,-0.0070353,0,0,0,0,233.69,-0.32774,0,-0.32774,-0.24665,0,0,0,53.871,30.56,11.101,0
0.26215,-0.1359,0,0.023375,-0.00013105,0,-0.00013105,-0.0070316,0,0,0,0,233.68,-1.0081,0,-1.0081,-0.21055,0,0,0,53.878,30.941,11.094,0
0.2624,0.22525,0,0.021964,0.00015558,0,0.00015558,-0.0066155,0,0,0,0,219.55,1.1968,0,1.1968,-0.28916,0,0,0,50.599,30.957,-0.84379,0
0.24742,0.22524,0,0.021981,-7.5274e-05,0,-7.5274e-05,-0.0066088,0,0,0,0,219.76,-0.57903,0,-0.57903,-0.16149,0,0,0,50.676,30.268,-0.84636,0
0.00070188,0.0091016,0,0.00083989,-6.9885e-05,0,-6.9885e-05,-0.0017324,0,0,0,0,3.5182,-0.53758,0,-0.53758,-16.269,0,0,0,-2.9425,20.431,10.186,0
0.00026678,-0.012174,0,-0.0022165,0.0021738,0,0.0021738,0.0017802,0,0,0,0,-18.488,16.722,0,16.722,12.255,0,0,0,-1.4383,20.422,0.21441,0
0.27076,0.22532,0,0.021954,0.00025688,0,0.00025688,-0.0066118,0,0,0,0,219.46,1.976,0,1.976,-0.2816,0,0,0,50.579,31.343,-0.84011,0
0.026871,0.041213,0,0.018254,-0.002262,0,-0.002262,-0.0054428,0,0,0,0,182.65,-17.4,0,-17.4,0.36874,0,0,0,42.236,21.111,-0.073249,0
0.27856,-0.13673,0,0.023296,-0.0003719,0,-0.0003719,-0.0070001,0,0,0,0,232.92,-2.8607,0,-2.8607,-0.12461,0,0,0,53.722,31.651,11.086,0
0.25825,0.22523,0,0.02198,8.3405e-05,0,8.3405e-05,-0.0066089,0,0,0,0,219.75,0.64158,0,0.64158,-0.16302,0,0,0,50.675,30.767,-0.8444,0
0.27404,-0.13644,0,0.023302,-0.00030977,0,-0.00030977,-0.0070037,0,0,0,0,232.97,-2.3829,0,-2.3829,-0.14512,0,0,0,53.73,31.456,11.09,0
0.28313,-0.1371,0,0.02329,-0.0004337,0,-0.0004337,-0.0069965,0,0,0,0,232.87,-3.3361,0,-3.3361,-0.10437,0,0,0,53.715,31.85,11.084,0
0.2666,-0.13605,0,0.02331,-0.00019235,0,-0.00019235,-0.0070102,0,0,0,0,233.04,-1.4796,0,-1.4796,-0.19084,0,0,0,53.734,31.133,11.092,0
0.26962,-0.13619,0,0.023366,-0.00025845,0,-0.00025845,-0.007007,0,0,0,0,233.67,-1.988,0,-1.988,0.030675,0,0,0,53.93,31.264,11.091,0
0.28773,-0.13751,0,0.023283,-0.00049614,0,-0.00049614,-0.0069931,0,0,0,0,232.8,-3.8165,0,-3.8165,-0.090146,0,0,0,53.703,32.049,11.081,0
0.275,0.22536,0,0.021968,0.00033155,0,0.00033155,-0.0066024,0,0,0,0,219.65,2.5504,0,2.5504,-0.13056,0,0,0,50.657,31.538,-0.83762,0
0.29237,-0.13797,0,0.023275,-0.00055929,0,-0.00055929,-0.0069897,0,0,0,0,232.72,-4.3022,0,-4.3022,-0.080861,0,0,0,53.686,32.251,11.078,0
0.27928,0.22542,0,0.021963,0.0003948,0,0.0003948,-0.0065996,0,0,0,0,219.59,3.037,0,3.037,-0.11789,0,0,0,50.648,31.735,-0.83458,0
0.30118,0.22572,0,0.021844,0.00068479,0,0.00068479,-0.0065438,0,0,0,0,218.47,5.2676,0,5.2676,0.10379,0,0,0,50.441,32.746,-0.82209,0
0.03236,0.057974,0,0.018811,-0.0022942,0,-0.0022942,-0.005412,0,0,0,0,188.87,-17.648,0,-17.648,2.54,0,0,0,44.171,21.291,-0.10312,0
0.027445,-0.040629,0,0.020431,0.0022843,0,0.0022843,-0.0060059,0,0,0,0,204.72,17.572,0,17.572,1.3561,0,0,0,47.555,21.207,10.455,0
0.28358,0.22548,0,0.021956,0.00045844,0,0.00045844,-0.0065963,0,0,0,0,219.53,3.5265,0,3.5265,-0.10317,0,0,0,50.638,31.933,-0.83129,0
0.29674,0.22564,0,0.021931,0.00065381,0,0.00065381,-0.0065836,0,0,0,0,219.3,5.0293,0,5.0293,-0.046569,0,0,0,50.597,32.54,-0.81809,0
