"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
0.00012793,0.036597,0,-0.0005864,-0.00055896,0,-0.00055896,0.0021514,0,0,0,0,0.64845,-4.2997,0,-4.2997,21.708,0,0,0,5.1592,5.9094,9.952,0
0.00013341,0.036689,0,-0.0005628,-0.000562,0,-0.000562,0.0021292,0,0,0,0,0.83464,-4.3231,0,-4.3231,21.542,0,0,0,5.1638,5.901,9.991,0
0.00013758,0.036779,0,-0.00053329,-0.00056423,0,-0.00056423,0.0020435,0,0,0,0,0.8765,-4.3402,0,-4.3402,20.698,0,0,0,4.9787,5.8921,10.03,0
0.00013942,0.036864,0,-0.00051271,-0.00058184,0,-0.00058184,0.0019475,0,0,0,0,0.78628,-4.4757,0,-4.4757,19.711,0,0,0,4.7302,5.8828,10.069,0
0.00013788,0.036945,0,-0.00043462,-0.00054106,0,-0.00054106,0.0017358,0,0,0,0,0.94638,-4.162,0,-4.162,17.642,0,0,0,4.2896,5.873,10.107,0
0.00013171,0.03702,0,-0.00043462,-0.00054106,0,-0.00054106,0.0017358,0,0,0,0,0.94638,-4.162,0,-4.162,17.642,0,0,0,4.2896,5.8628,10.146,0
0.00011937,0.037089,0,-0.00040029,-0.00052615,0,-0.00052615,0.0016217,0,0,0,0,0.94759,-4.0473,0,-4.0473,16.502,0,0,0,4.0267,5.8521,10.184,0
9.9512e-05,0.037151,0,-0.00032392,-0.00048984,0,-0.00048984,0.0013802,0,0,0,0,0.99059,-3.768,0,-3.768,14.099,0,0,0,3.4823,5.8409,10.223,0
7.0808e-05,0.037205,0,-0.00032392,-0.00048984,0,-0.00048984,0.0013802,0,0,0,0,0.99059,-3.768,0,-3.768,14.099,0,0,0,3.4823,5.8292,10.261,0
3.1341e-05,0.037251,0,-0.00025104,-0.00044807,0,-0.00044807,0.0011472,0,0,0,0,1.0233,-3.4467,0,-3.4467,11.779,0,0,0,2.9543,5.817,10.299,0
