"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
2.0254e-05,0.026005,0,-4.5682e-05,-0.00011804,0,-0.00011804,0.00023315,0,0,0,0,0.26662,-0.908,0,-0.908,2.4115,0,0,0,0.61802,5.6282,10.74,0
-4.2871e-06,0.026014,0,-4.5682e-05,-0.00011804,0,-0.00011804,0.00023315,0,0,0,0,0.26662,-0.908,0,-0.908,2.4115,0,0,0,0.61802,5.5914,10.806,0
-4.2032e-05,0.026008,0,-1.8533e-05,-9.4591e-05,0,-9.4591e-05,0.00015616,0,0,0,0,0.31116,-0.72762,0,-0.72762,1.655,0,0,0,0.45373,5.5526,10.87,0
-9.6083e-05,0.025987,0,4.0329e-05,-9.8701e-05,0,-9.8701e-05,7.8166e-05,0,0,0,0,0.70086,-0.75924,0,-0.75924,0.99191,0,0,0,0.39064,5.5116,10.932,0
-0.00016931,0.02595,0,9.1116e-05,-0.00013897,0,-0.00013897,7.2305e-05,0,0,0,0,1.2396,-1.069,0,-1.069,1.0949,0,0,0,0.53875,5.4686,10.994,0
-0.00026511,0.025897,0,9.1116e-05,-0.00013897,0,-0.00013897,7.2305e-05,0,0,0,0,1.2396,-1.069,0,-1.069,1.0949,0,0,0,0.53875,5.4235,11.054,0
-0.00038565,0.025833,0,0.00022845,-0.0003,0,-0.0003,0.00010387,0,0,0,0,2.8529,-2.3077,0,-2.3077,1.8946,0,0,0,1.0956,5.3764,11.112,0
-0.0005312,0.025752,0,0.00022845,-0.0003,0,-0.0003,0.00010387,0,0,0,0,2.8529,-2.3077,0,-2.3077,1.8946,0,0,0,1.0956,5.3273,11.168,0
-0.00070651,0.025657,0,0.00051477,-0.00060774,0,-0.00060774,0.00019221,0,0,0,0,6.2904,-4.675,0,-4.675,3.8092,0,0,0,2.3307,5.2763,11.223,0
-0.00091239,0.025553,0,0.00073444,-0.00079539,0,-0.00079539,0.00021048,0,0,0,0,8.7647,-6.1183,0,-6.1183,4.7342,0,0,0,3.1151,5.2233,11.276,0
-0.0011503,0.025438,0,0.00073444,-0.00079539,0,-0.00079539,0.00021048,0,0,0,0,8.7647,-6.1183,0,-6.1183,4.7342,0,0,0,3.1151,5.1685,11.327,0
-0.0014205,0.025316,0,0.0012816,-0.0012437,0,-0.0012437,0.00022387,0,0,0,0,14.821,-9.5669,0,-9.5669,6.685,0,0,0,4.963,5.1119,11.376,0
-0.0017237,0.025188,0,0.0012816,-0.0012437,0,-0.0012437,0.00022387,0,0,0,0,14.821,-9.5669,0,-9.5669,6.685,0,0,0,4.963,5.0537,11.424,0
-0.0020608,0.025054,0,0.0020535,-0.0017241,0,-0.0017241,0.00014502,0,0,0,0,23.044,-13.262,0,-13.262,8.3636,0,0,0,7.248,4.9938,11.469,0
-0.0024327,0.024919,0,0.0020535,-0.0017241,0,-0.0017241,0.00014502,0,0,0,0,23.044,-13.262,0,-13.262,8.3636,0,0,0,7.248,4.9325,11.512,0
-0.002837,0.024786,0,0.0030186,-0.0021801,0,-0.0021801,-3.6449e-05,0,0,0,0,33.052,-16.77,0,-16.77,9.551,0,0,0,9.8314,4.8697,11.553,0
-0.0032752,0.024658,0,0.0030186,-0.0021801,0,-0.0021801,-3.6449e-05,0,0,0,0,33.052,-16.77,0,-16.77,9.551,0,0,0,9.8314,4.8057,11.591,0
-0.003746,0.024539,0,0.0035681,-0.0023847,0,-0.0023847,-0.00016886,0,0,0,0,38.653,-18.344,0,-18.344,9.9074,0,0,0,11.206,4.7404,11.628,0
-0.0042498,0.024431,0,0.0047832,-0.0027454,0,-0.0027454,-0.00051523,0,0,0,0,50.865,-21.119,0,-21.119,10.107,0,0,0,14.07,4.6741,11.663,0
-0.0047865,0.024338,0,0.0047832,-0.0027454,0,-0.0027454,-0.00051523,0,0,0,0,50.865,-21.119,0,-21.119,10.107,0,0,0,14.07,4.6067,11.696,0
-0.0053556,0.024268,0,0.0061069,-0.0029944,0,-0.0029944,-0.0009414,0,0,0,0,64.005,-23.034,0,-23.034,9.7876,0,0,0,17.029,4.5383,11.726,0
-0.0059544,0.024225,0,0.0061069,-0.0029944,0,-0.0029944,-0.0009414,0,0,0,0,64.005,-23.034,0,-23.034,9.7876,0,0,0,17.029,4.4692,11.755,0
-0.006586,0.024214,0,0.0074881,-0.0031315,0,-0.0031315,-0.0014351,0,0,0,0,77.556,-24.089,0,-24.089,8.9156,0,0,0,19.955,4.3992,11.782,0
-0.007246,0.024241,0,0.0082048,-0.0031621,0,-0.0031621,-0.001703,0,0,0,0,84.549,-24.324,0,-24.324,8.3348,0,0,0,21.435,4.3286,11.807,0
-0.0079377,0.024313,0,0.0088594,-0.0031288,0,-0.0031288,-0.0019405,0,0,0,0,90.959,-24.068,0,-24.068,7.8826,0,0,0,22.81,4.2574,11.83,0
-0.0086548,0.024437,0,0.0088594,-0.0031288,0,-0.0031288,-0.0019405,0,0,0,0,90.959,-24.068,0,-24.068,7.8826,0,0,0,22.81,4.1856,11.852,0
-0.0093992,0.024618,0,0.010166,-0.0030049,0,-0.0030049,-0.0024339,0,0,0,0,103.69,-23.115,0,-23.115,6.7671,0,0,0,25.49,4.1134,11.871,0
-0.01017,0.024864,0,0.010166,-0.0030049,0,-0.0030049,-0.0024339,0,0,0,0,103.69,-23.115,0,-23.115,6.7671,0,0,0,25.49,4.0407,11.89,0
-0.010964,0.025183,0,0.010748,-0.0028858,0,-0.0028858,-0.0026387,0,0,0,0,109.42,-22.199,0,-22.199,6.4373,0,0,0,26.735,3.9676,11.906,0
