"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
0.0089476,0.032449,0,-0.00052,-0.00051304,0,-0.00051304,0.001974,0,0,0,0,0.79344,-3.9464,0,-3.9464,19.978,0,0,0,4.7935,5.9123,9.9384,0
0.0087533,0.032512,0,-0.00048549,-0.00049176,0,-0.00049176,0.001806,0,0,0,0,0.61891,-3.7828,0,-3.7828,18.246,0,0,0,4.3535,5.9019,9.987,0
0.0085648,0.03257,0,-0.00044715,-0.00052671,0,-0.00052671,0.0017729,0,0,0,0,0.93112,-4.0516,0,-4.0516,18.009,0,0,0,4.3707,5.8908,10.035,0
0.0083809,0.032622,0,-0.00041988,-0.00050571,0,-0.00050571,0.0016246,0,0,0,0,0.74177,-3.8901,0,-3.8901,16.469,0,0,0,3.9716,5.8791,10.084,0
0.0082019,0.032668,0,-0.00037958,-0.00053135,0,-0.00053135,0.0015763,0,0,0,0,1.0255,-4.0873,0,-4.0873,16.071,0,0,0,3.9454,5.8666,10.132,0
0.0080273,0.032708,0,-0.00035723,-0.00050822,0,-0.00050822,0.0014478,0,0,0,0,0.84725,-3.9094,0,-3.9094,14.732,0,0,0,3.5952,5.8534,10.18,0
0.0078565,0.032741,0,-0.00031128,-0.00052456,0,-0.00052456,0.001379,0,0,0,0,1.1254,-4.0351,0,-4.0351,14.127,0,0,0,3.5199,5.8395,10.227,0
0.0076894,0.032768,0,-0.00029506,-0.00050301,0,-0.00050301,0.0012715,0,0,0,0,0.9492,-3.8693,0,-3.8693,12.999,0,0,0,3.2189,5.8248,10.275,0
0.0075253,0.032789,0,-0.00027821,-0.00051639,0,-0.00051639,0.0012819,0,0,0,0,1.1687,-3.9723,0,-3.9723,13.169,0,0,0,3.3088,5.8093,10.322,0
0.007364,0.032804,0,-0.00021461,-0.00049269,0,-0.00049269,0.0010919,0,0,0,0,1.2413,-3.7899,0,-3.7899,11.291,0,0,0,2.8921,5.793,10.369,0
0.007205,0.032812,0,-0.00020738,-0.00047875,0,-0.00047875,0.0010167,0,0,0,0,1.0727,-3.6827,0,-3.6827,10.488,0,0,0,2.668,5.7759,10.416,0
0.0070477,0.032813,0,-0.00015567,-0.00046217,0,-0.00046217,0.00091258,0,0,0,0,1.2979,-3.5552,0,-3.5552,9.5152,0,0,0,2.4953,5.758,10.462,0
0.0068917,0.032807,0,-0.00015567,-0.00046217,0,-0.00046217,0.00091258,0,0,0,0,1.2979,-3.5552,0,-3.5552,9.5152,0,0,0,2.4953,5.7393,10.508,0
0.0067362,0.032795,0,-0.00012849,-0.00044654,0,-0.00044654,0.00082948,0,0,0,0,1.3226,-3.4349,0,-3.4349,8.6916,0,0,0,2.311,5.7197,10.554,0
0.0065808,0.032775,0,-0.00010387,-0.000441,0,-0.000441,0.00072757,0,0,0,0,1.2572,-3.3923,0,-3.3923,7.6529,0,0,0,2.0562,5.6992,10.599,0
0.0064246,0.032748,0,-5.2242e-05,-0.00040673,0,-0.00040673,0.00061884,0,0,0,0,1.466,-3.1287,0,-3.1287,6.6282,0,0,0,1.8679,5.6779,10.644,0
0.0062672,0.032714,0,-5.2242e-05,-0.00040673,0,-0.00040673,0.00061884,0,0,0,0,1.466,-3.1287,0,-3.1287,6.6282,0,0,0,1.8679,5.6557,10.688,0
0.0061077,0.032673,0,-2.8638e-05,-0.00040112,0,-0.00040112,0.00056491,0,0,0,0,1.5476,-3.0856,0,-3.0856,6.1134,0,0,0,1.7679,5.6326,10.732,0
0.0059456,0.032625,0,-6.997e-06,-0.0004453,0,-0.0004453,0.00054085,0,0,0,0,1.7061,-3.4254,0,-3.4254,5.9204,0,0,0,1.76,5.6086,10.776,0
0.0057802,0.03257,0,4.9663e-05,-0.00042388,0,-0.00042388,0.00046138,0,0,0,0,2.0668,-3.2606,0,-3.2606,5.2339,0,0,0,1.6848,5.5837,10.819,0
0.0056108,0.032509,0,5.142e-05,-0.00048732,0,-0.00048732,0.00049454,0,0,0,0,2.1954,-3.7486,0,-3.7486,5.604,0,0,0,1.7999,5.5578,10.861,0
0.005437,0.032442,0,0.0001155,-0.00048385,0,-0.00048385,0.00044223,0,0,0,0,2.7272,-3.7219,0,-3.7219,5.2405,0,0,0,1.8387,5.5311,10.903,0
0.0052581,0.032369,0,0.00012584,-0.00056406,0,-0.00056406,0.00047934,0,0,0,0,2.9631,-4.3389,0,-4.3389,5.6823,0,0,0,1.9951,5.5034,10.944,0
0.0050736,0.032291,0,0.00020466,-0.00059246,0,-0.00059246,0.0004548,0,0,0,0,3.7484,-4.5574,0,-4.5574,5.6725,0,0,0,2.174,5.4749,10.985,0
0.0048833,0.032207,0,0.00020466,-0.00059246,0,-0.00059246,0.0004548,0,0,0,0,3.7484,-4.5574,0,-4.5574,5.6725,0,0,0,2.174,5.4454,11.025,0
0.0046865,0.03212,0,0.00029048,-0.00075602,0,-0.00075602,0.00049877,0,0,0,0,4.8365,-5.8155,0,-5.8155,6.4387,0,0,0,2.602,5.415,11.064,0
0.004483,0.032028,0,0.0004222,-0.00084166,0,-0.00084166,0.00050461,0,0,0,0,6.3032,-6.4743,0,-6.4743,6.937,0,0,0,3.0554,5.3838,11.103,0
0.0042724,0.031934,0,0.00045437,-0.00093795,0,-0.00093795,0.00052215,0,0,0,0,6.7145,-7.215,0,-7.215,7.2359,0,0,0,3.2193,5.3516,11.141,0
0.0040544,0.031837,0,0.00063494,-0.0010704,0,-0.0010704,0.00054317,0,0,0,0,8.768,-8.2341,0,-8.2341,8.062,0,0,0,3.8839,5.3186,11.178,0
0.0038291,0.031738,0,0.00067475,-0.0011564,0,-0.0011564,0.0005397,0,0,0,0,9.194,-8.8956,0,-8.8956,8.1552,0,0,0,4.0037,5.2847,11.214,0
0.003596,0.031639,0,0.00092424,-0.0013391,0,-0.0013391,0.00056475,0,0,0,0,12.018,-10.301,0,-10.301,9.253,0,0,0,4.9088,5.25,11.25,0
0.0033548,0.03154,0,0.001102,-0.001483,0,-0.001483,0.00056551,0,0,0,0,13.974,-11.408,0,-11.408,9.8473,0,0,0,5.4972,5.2145,11.285,0
0.0031056,0.031441,0,0.001102,-0.001483,0,-0.001483,0.00056551,0,0,0,0,13.974,-11.408,0,-11.408,9.8473,0,0,0,5.4972,5.1781,11.319,0
