"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8",":0",":1",":2"
-5.1874e-05,-0.0045474,0,-0.00071865,-1.0363e-08,0,-1.0363e-08,0.0022436,0,0,0,0,-0.50082,-7.9716e-05,0,-7.9716e-05,22.286,0,0,0,5.0273,20.343,4.025,0
-5.2523e-05,-0.0040992,0,-0.00071863,-1.766e-08,0,-1.766e-08,0.0022435,0,0,0,0,-0.50076,-0.00013584,0,-0.00013584,22.285,0,0,0,5.0272,20.343,4.225,0
-5.5e-05,-0.0027547,0,-0.00071857,-3.8673e-08,0,-3.8673e-08,0.0022434,0,0,0,0,-0.50057,-0.00029748,0,-0.00029748,22.284,0,0,0,5.0269,20.343,4.825,0
-5.5954e-05,-0.0023065,0,-0.00071855,-4.5418e-08,0,-4.5418e-08,0.0022434,0,0,0,0,-0.50051,-0.00034937,0,-0.00034937,22.283,0,0,0,5.0268,20.343,5.025,0
-5.695e-05,-0.0018583,0,-0.00071854,-5.2077e-08,0,-5.2077e-08,0.0022433,0,0,0,0,-0.50045,-0.00040059,0,-0.00040059,22.283,0,0,0,5.0267,20.343,5.225,0
-5.7975e-05,-0.0014102,0,-0.00071852,-5.8673e-08,0,-5.8673e-08,0.0022433,0,0,0,0,-0.50039,-0.00045133,0,-0.00045133,22.283,0,0,0,5.0267,20.343,5.425,0
-6.0054e-05,-0.0005139,0,-0.00071848,-7.1765e-08,0,-7.1765e-08,0.0022432,0,0,0,0,-0.50027,-0.00055204,0,-0.00055204,22.282,0,0,0,5.0265,20.343,5.825,0
-6.4799e-05,0.0017267,0,-0.00071838,-1.0499e-07,0,-1.0499e-07,0.002243,0,0,0,0,-0.49996,-0.00080765,0,-0.00080765,22.28,0,0,0,5.0261,20.343,6.825,0
-6.6228e-05,0.0026229,0,-0.00071834,-1.19e-07,0,-1.19e-07,0.0022429,0,0,0,0,-0.49983,-0.00091537,0,-0.00091537,22.279,0,0,0,5.0259,20.343,7.225,0
-6.7217e-05,0.003519,0,-0.0007183,-1.339e-07,0,-1.339e-07,0.0022428,0,0,0,0,-0.49969,-0.00103,0,-0.00103,22.278,0,0,0,5.0257,20.343,7.625,0
-6.7604e-05,0.0048632,0,-0.00071823,-1.425e-07,0,-1.425e-07,0.0022426,0,0,0,0,-0.49946,-0.0010962,0,-0.0010962,22.276,0,0,0,5.0254,20.343,8.225,0
-7.9582e-05,0.0079529,0,-0.00087395,-5.1912e-05,0,-5.1912e-05,0.0022306,0,0,0,0,-2.2502,-0.39932,0,-0.39932,21.631,0,0,0,4.4726,20.338,9.6113,0
-0.00023125,0.0084888,0,-0.0017286,-0.0010448,0,-0.0010448,0.0025067,0,0,0,0,-10.732,-8.0373,0,-8.0373,21.848,0,0,0,2.5651,20.343,9.825,0
-5.7712e-05,-0.0099263,0,-0.00071923,5.2749e-07,0,5.2749e-07,0.0022446,0,0,0,0,-0.50403,0.0040576,0,0.0040576,22.294,0,0,0,5.0285,20.343,1.625,0
-5.2283e-05,-0.0082452,0,-0.00071861,-1.8789e-07,0,-1.8789e-07,0.0022436,0,0,0,0,-0.5004,-0.0014453,0,-0.0014453,22.286,0,0,0,5.0273,20.343,2.375,0
-5.0928e-05,-0.0054438,0,-0.0007187,4.8409e-09,0,4.8409e-09,0.0022437,0,0,0,0,-0.50095,3.7237e-05,0,3.7237e-05,22.287,0,0,0,5.0275,20.343,3.625,0
-5.9796e-05,-0.011267,0,-0.00069513,-3.2062e-05,0,-3.2062e-05,0.0022175,0,0,0,0,-0.32849,-0.24663,0,-0.24663,22.076,0,0,0,5.0186,20.343,1.025,0
-6.0437e-05,-0.010823,0,-0.00070792,-7.2051e-06,0,-7.2051e-06,0.0022397,0,0,0,0,-0.39581,-0.055424,0,-0.055424,22.278,0,0,0,5.0498,20.343,1.225,0
-5.0669e-05,-0.0069005,0,-0.00071858,-1.6216e-07,0,-1.6216e-07,0.0022435,0,0,0,0,-0.50042,-0.0012474,0,-0.0012474,22.285,0,0,0,5.0272,20.343,2.975,0
-5.327e-05,-0.003651,0,-0.00071861,-2.4819e-08,0,-2.4819e-08,0.0022435,0,0,0,0,-0.50069,-0.00019092,0,-0.00019092,22.285,0,0,0,5.0271,20.343,4.425,0
-5.9014e-05,-0.00096204,0,-0.0007185,-6.5228e-08,0,-6.5228e-08,0.0022432,0,0,0,0,-0.50033,-0.00050175,0,-0.00050175,22.282,0,0,0,5.0266,20.343,5.625,0
-6.2083e-05,0.00038235,0,-0.00071844,-8.488e-08,0,-8.488e-08,0.0022431,0,0,0,0,-0.50015,-0.00065292,0,-0.00065292,22.281,0,0,0,5.0263,20.343,6.225,0
-6.3046e-05,0.00083047,0,-0.00071842,-9.1503e-08,0,-9.1503e-08,0.002243,0,0,0,0,-0.50009,-0.00070387,0,-0.00070387,22.28,0,0,0,5.0262,20.343,6.425,0
-6.3956e-05,0.0012786,0,-0.0007184,-9.8187e-08,0,-9.8187e-08,0.002243,0,0,0,0,-0.50002,-0.00075529,0,-0.00075529,22.28,0,0,0,5.0262,20.343,6.625,0
-6.5561e-05,0.0021748,0,-0.00071836,-1.1195e-07,0,-1.1195e-07,0.0022429,0,0,0,0,-0.4999,-0.00086117,0,-0.00086117,22.279,0,0,0,5.026,20.343,7.025,0
-6.6785e-05,0.003071,0,-0.00071832,-1.263e-07,0,-1.263e-07,0.0022428,0,0,0,0,-0.49976,-0.00097155,0,-0.00097155,22.278,0,0,0,5.0258,20.343,7.425,0
-5.962e-05,-0.010375,0,-0.00071747,-5.1622e-07,0,-5.1622e-07,0.0022447,0,0,0,0,-0.48414,-0.003971,0,-0.003971,22.302,0,0,0,5.0349,20.343,1.425,0
-5.5822e-05,-0.009478,0,-0.0007191,2.1406e-07,0,2.1406e-07,0.0022443,0,0,0,0,-0.50342,0.0016466,0,0.0016466,22.292,0,0,0,5.0281,20.343,1.825,0
-6.7384e-05,0.0053113,0,-0.00071827,-1.8268e-07,0,-1.8268e-07,0.0022425,0,0,0,0,-0.50015,-0.0014053,0,-0.0014053,22.275,0,0,0,5.025,20.343,8.425,0
-6.699e-05,0.0057593,0,-0.00071843,-4.6393e-07,0,-4.6393e-07,0.0022425,0,0,0,0,-0.50194,-0.0035687,0,-0.0035687,22.275,0,0,0,5.0245,20.343,8.625,0
-5.8078e-05,0.0075454,0,-0.000717,5.1786e-05,0,5.1786e-05,0.0022317,0,0,0,0,-0.52194,0.39835,0,0.39835,22.16,0,0,0,4.9935,20.343,9.425,0
0.1195,-0.14338,0,0.022659,0.0017021,0,0.0017021,-0.0067206,0,0,0,0,226.84,13.093,0,13.093,0.84692,0,0,0,52.543,24.725,10.891,0
0.09488,0.17785,0,0.020258,-0.0016849,0,-0.0016849,-0.0058835,0,0,0,0,203.22,-12.96,0,-12.96,2.1297,0,0,0,47.388,23.333,-0.48144,0
0.1218,0.20502,0,0.021126,-0.0017181,0,-0.0017181,-0.0062467,0,0,0,0,211.56,-13.216,0,-13.216,1.0008,0,0,0,49.052,24.507,-0.59061,0
0.10558,-0.13976,0,0.022396,0.0018447,0,0.0018447,-0.0066204,0,0,0,0,224.28,14.19,0,14.19,1.0809,0,0,0,52.007,24.119,10.85,0
0.085452,0.1634,0,0.020529,-0.0029701,0,-0.0029701,-0.0059693,0,0,0,0,205.92,-22.847,0,-22.847,2.0827,0,0,0,48,22.943,-0.43685,0
0.10145,-0.13807,0,0.022352,0.0020359,0,0.0020359,-0.006582,0,0,0,0,223.93,15.661,0,15.661,1.3586,0,0,0,51.99,23.941,10.836,0
0.13965,0.21445,0,0.021443,-0.0015256,0,-0.0015256,-0.0063684,0,0,0,0,214.64,-11.735,0,-11.735,0.70882,0,0,0,49.696,25.314,-0.64833,0
0.11772,0.20204,0,0.020994,-0.0016641,0,-0.0016641,-0.0061839,0,0,0,0,210.31,-12.801,0,-12.801,1.2545,0,0,0,48.823,24.325,-0.57573,0
0.10426,0.18948,0,0.020629,-0.0016847,0,-0.0016847,-0.006029,0,0,0,0,206.82,-12.959,0,-12.959,1.7548,0,0,0,48.132,23.734,-0.52251,0
0.086648,-0.129,0,0.022336,0.001774,0,0.001774,-0.0066442,0,0,0,0,223.54,13.646,0,13.646,0.62061,0,0,0,51.73,23.308,10.784,0
0.14385,0.21596,0,0.021494,-0.0014953,0,-0.0014953,-0.0063885,0,0,0,0,215.14,-11.502,0,-11.502,0.65618,0,0,0,49.799,25.505,-0.66031,0
0.096055,-0.13535,0,0.022157,0.0019508,0,0.0019508,-0.0065233,0,0,0,0,221.98,15.006,0,15.006,1.3609,0,0,0,51.54,23.709,10.818,0
0.12376,-0.14397,0,0.022713,0.0016805,0,0.0016805,-0.0067405,0,0,0,0,227.37,12.927,0,12.927,0.80576,0,0,0,52.656,24.911,10.902,0
0.11527,-0.14258,0,0.022561,0.0016935,0,0.0016935,-0.0066727,0,0,0,0,225.92,13.027,0,13.027,1.0498,0,0,0,52.378,24.541,10.879,0
0.13548,0.2127,0,0.021393,-0.0015454,0,-0.0015454,-0.0063463,0,0,0,0,214.17,-11.888,0,-11.888,0.78661,0,0,0,49.604,25.125,-0.63583,0
0.11236,0.19758,0,0.020885,-0.0018526,0,-0.0018526,-0.0061446,0,0,0,0,209.24,-14.251,0,-14.251,1.3276,0,0,0,48.594,24.088,-0.55551,0
0.14807,0.21727,0,0.021545,-0.0014565,0,-0.0014565,-0.0064076,0,0,0,0,215.63,-11.204,0,-11.204,0.61377,0,0,0,49.903,25.698,-0.67178,0
0.12589,0.20767,0,0.021187,-0.0017161,0,-0.0017161,-0.0062639,0,0,0,0,212.18,-13.201,0,-13.201,1.0145,0,0,0,49.198,24.691,-0.60488,0
0.042128,-0.065369,0,0.01918,0.0023042,0,0.0023042,-0.0051812,0,0,0,0,193.69,17.724,0,17.724,6.2947,0,0,0,46.15,21.61,10.562,0
0.10974,-0.14115,0,0.022462,0.0018457,0,0.0018457,-0.0066373,0,0,0,0,224.95,14.198,0,14.198,1.1135,0,0,0,52.169,24.3,10.863,0
0.15155,-0.14393,0,0.023045,0.0013432,0,0.0013432,-0.0068717,0,0,0,0,230.59,10.332,0,10.332,0.45939,0,0,0,53.318,26.128,10.963,0
0.18753,0.22248,0,0.021937,-0.00090685,0,-0.00090685,-0.006583,0,0,0,0,219.36,-6.9757,0,-6.9757,-0.020774,0,0,0,50.618,27.508,-0.75421,0
0.15608,-0.1435,0,0.023118,0.0012764,0,0.0012764,-0.0069205,0,0,0,0,231.23,9.8184,0,9.8184,0.1645,0,0,0,53.399,26.327,10.972,0
0.14705,-0.14426,0,0.023005,0.0013935,0,0.0013935,-0.0068554,0,0,0,0,230.2,10.719,0,10.719,0.5052,0,0,0,53.239,25.931,10.955,0
0.183,0.2223,0,0.021897,-0.0010773,0,-0.0010773,-0.0065534,0,0,0,0,219.03,-8.287,0,-8.287,0.17415,0,0,0,50.585,27.3,-0.7456,0
0.047542,-0.076376,0,0.019306,0.0022865,0,0.0022865,-0.0051653,0,0,0,0,195.12,17.588,0,17.588,6.8847,0,0,0,46.617,21.801,10.59,0
0.15232,0.21839,0,0.021594,-0.0014113,0,-0.0014113,-0.0064262,0,0,0,0,216.12,-10.856,0,-10.856,0.57328,0,0,0,50.005,25.892,-0.68274,0
0.16066,-0.143,0,0.02315,0.0012214,0,0.0012214,-0.0069364,0,0,0,0,231.52,9.3952,0,9.3952,0.093431,0,0,0,53.45,26.527,10.979,0
0.1426,-0.1445,0,0.022963,0.0014398,0,0.0014398,-0.0068381,0,0,0,0,229.79,11.075,0,11.075,0.55672,0,0,0,53.158,25.736,10.946,0
0.054718,0.10142,0,0.017524,-0.0022352,0,-0.0022352,-0.0045447,0,0,0,0,177.59,-17.194,0,-17.194,7.8296,0,0,0,42.789,21.857,-0.25913,0
0.12805,-0.14436,0,0.022769,0.0016468,0,0.0016468,-0.0067586,0,0,0,0,227.93,12.668,0,12.668,0.79248,0,0,0,52.782,25.099,10.913,0
0.13134,0.21071,0,0.021292,-0.0015375,0,-0.0015375,-0.0062975,0,0,0,0,213.21,-11.827,0,-11.827,0.98891,0,0,0,49.431,24.937,-0.62275,0
0.13818,-0.14462,0,0.02292,0.0014812,0,0.0014812,-0.0068196,0,0,0,0,229.38,11.394,0,11.394,0.61832,0,0,0,53.077,25.543,10.936,0
0.17851,0.22207,0,0.021863,-0.0011391,0,-0.0011391,-0.0065346,0,0,0,0,218.71,-8.7623,0,-8.7623,0.26776,0,0,0,50.534,27.094,-0.73809,0
0.16528,-0.14244,0,0.023176,0.0011644,0,0.0011644,-0.0069494,0,0,0,0,231.78,8.9573,0,8.9573,0.038601,0,0,0,53.495,26.729,10.987,0
0.19222,-0.13873,0,0.023305,0.00084522,0,0.00084522,-0.0070151,0,0,0,0,232.97,6.5017,0,6.5017,-0.25933,0,0,0,53.703,27.903,11.021,0
0.053043,-0.086611,0,0.019501,0.0022865,0,0.0022865,-0.0052231,0,0,0,0,197.08,17.588,0,17.588,6.8912,0,0,0,47.069,21.999,10.618,0
0.1566,0.21934,0,0.021667,-0.0014602,0,-0.0014602,-0.0064323,0,0,0,0,216.89,-11.232,0,-11.232,0.74505,0,0,0,50.224,26.088,-0.6932,0
0.2091,0.22254,0,0.02202,-0.00067617,0,-0.00067617,-0.0066228,0,0,0,0,220.14,-5.2013,0,-5.2013,-0.18553,0,0,0,50.759,28.498,-0.78026,0
0.22661,0.2222,0,0.022069,-0.00041346,0,-0.00041346,-0.0066516,0,0,0,0,220.59,-3.1804,0,-3.1804,-0.33897,0,0,0,50.827,29.301,-0.79466,0
0.19713,-0.13807,0,0.023331,0.00075507,0,0.00075507,-0.0070344,0,0,0,0,233.19,5.8083,0,5.8083,-0.38573,0,0,0,53.725,28.116,11.026,0
0.064683,0.12426,0,0.023745,-0.0020484,0,-0.0020484,-0.0070186,0,0,0,0,237.8,-15.757,0,-15.757,1.1541,0,0,0,55.143,22.191,-0.3163,0
0.21541,-0.13592,0,0.023384,0.0005005,0,0.0005005,-0.0070732,0,0,0,0,233.65,3.85,0,3.85,-0.6357,0,0,0,53.773,28.909,11.041,0
0.17405,0.22174,0,0.021821,-0.0012031,0,-0.0012031,-0.0065097,0,0,0,0,218.33,-9.255,0,-9.255,0.40092,0,0,0,50.475,26.89,-0.7301,0
0.16091,0.22014,0,0.021709,-0.0013904,0,-0.0013904,-0.0064544,0,0,0,0,217.28,-10.695,0,-10.695,0.63949,0,0,0,50.289,26.286,-0.70316,0
0.0061349,0.0090851,0,0.028997,0.0064948,0,0.0064948,-0.0078398,0,0,0,0,292.81,49.96,0,49.96,9.444,0,0,0,69.75,20.383,10.379,0
0.005343,0.0083674,0,0.028997,0.0064948,0,0.0064948,-0.0078398,0,0,0,0,292.81,49.96,0,49.96,9.444,0,0,0,69.75,20.425,10.33,0
0.007725,0.005725,0,0.026281,0.0044237,0,0.0044237,-0.0086942,0,0,0,0,260.14,34.028,0,34.028,-8.8996,0,0,0,57.979,20.498,10.352,0
0.1338,-0.14461,0,0.022848,0.0015091,0,0.0015091,-0.0067873,0,0,0,0,228.7,11.609,0,11.609,0.73822,0,0,0,52.948,25.351,10.926,0
0.01027,0.0057821,0,0.026281,0.0044237,0,0.0044237,-0.0086942,0,0,0,0,260.14,34.028,0,34.028,-8.8996,0,0,0,57.979,20.483,10.411,0
0.0066127,-0.013245,0,0.029443,-0.0096367,0,-0.0096367,-0.00777,0,0,0,0,297.93,-74.128,0,-74.128,11.68,0,0,0,71.449,20.381,0.015439,0
0.0056331,-0.011887,0,0.029443,-0.0096367,0,-0.0096367,-0.00777,0,0,0,0,297.93,-74.128,0,-74.128,11.68,0,0,0,71.449,20.438,0.065167,0
0.0068339,-0.0074613,0,0.011769,-0.0044647,0,-0.0044647,-0.0038045,0,0,0,0,116.79,-34.344,0,-34.344,-3.009,0,0,0,26.256,20.544,0.075937,0
0.18986,0.22265,0,0.021937,-0.00090685,0,-0.00090685,-0.006583,0,0,0,0,219.36,-6.9757,0,-6.9757,-0.020774,0,0,0,50.618,27.613,-0.7758,0
0.19213,0.22258,0,0.021952,-0.00085539,0,-0.00085539,-0.0065925,0,0,0,0,219.5,-6.5799,0,-6.5799,-0.075116,0,0,0,50.636,27.719,-0.76233,0
0.19447,0.22272,0,0.021952,-0.00085539,0,-0.00085539,-0.0065925,0,0,0,0,219.5,-6.5799,0,-6.5799,-0.075116,0,0,0,50.636,27.825,-0.78249,0
0.19667,0.22262,0,0.021978,-0.00079301,0,-0.00079301,-0.0066257,0,0,0,0,219.67,-6.1001,0,-6.1001,-0.35654,0,0,0,50.61,27.928,-0.76776,0
0.19935,0.22263,0,0.021978,-0.00079301,0,-0.00079301,-0.0066257,0,0,0,0,219.67,-6.1001,0,-6.1001,-0.35654,0,0,0,50.61,28.051,-0.77219,0
0.20195,0.22273,0,0.021993,-0.00073582,0,-0.00073582,-0.006612,0,0,0,0,219.89,-5.6602,0,-5.6602,-0.15412,0,0,0,50.708,28.169,-0.79186,0
0.2043,0.22261,0,0.021993,-0.00073582,0,-0.00073582,-0.006612,0,0,0,0,219.89,-5.6602,0,-5.6602,-0.15412,0,0,0,50.708,28.278,-0.77719,0
0.01005,-0.0096452,0,0.025088,-0.0076847,0,-0.0076847,-0.0067292,0,0,0,0,253.51,-59.113,0,-59.113,8.76,0,0,0,60.523,20.481,0.00024269,0
0.18529,0.22251,0,0.021896,-0.0010146,0,-0.0010146,-0.0065447,0,0,0,0,219.04,-7.8049,0,-7.8049,0.26549,0,0,0,50.609,27.403,-0.76778,0
0.16945,0.22135,0,0.021766,-0.001237,0,-0.001237,-0.0065052,0,0,0,0,217.75,-9.5154,0,-9.5154,0.27189,0,0,0,50.312,26.676,-0.72982,0
0.16526,0.22079,0,0.021747,-0.0013236,0,-0.0013236,-0.006475,0,0,0,0,217.64,-10.182,0,-10.182,0.54082,0,0,0,50.349,26.486,-0.71263,0
0.18079,0.22231,0,0.021897,-0.0010773,0,-0.0010773,-0.0065534,0,0,0,0,219.03,-8.287,0,-8.287,0.17415,0,0,0,50.585,27.196,-0.75997,0
0.16761,-0.14227,0,0.023176,0.0011644,0,0.0011644,-0.0069494,0,0,0,0,231.78,8.9573,0,8.9573,0.038601,0,0,0,53.495,26.832,11.01,0
0.17013,-0.14186,0,0.023197,0.0011141,0,0.0011141,-0.0069666,0,0,0,0,231.94,8.5697,0,8.5697,-0.082742,0,0,0,53.506,26.941,11.002,0
0.17235,-0.14165,0,0.023197,0.0011141,0,0.0011141,-0.0069666,0,0,0,0,231.94,8.5697,0,8.5697,-0.082742,0,0,0,53.506,27.039,11.018,0
0.17491,-0.1412,0,0.023225,0.0010554,0,0.0010554,-0.0069829,0,0,0,0,232.2,8.1183,0,8.1183,-0.16926,0,0,0,53.545,27.15,11.007,0
0.1771,-0.14099,0,0.023225,0.0010554,0,0.0010554,-0.0069829,0,0,0,0,232.2,8.1183,0,8.1183,-0.16926,0,0,0,53.545,27.246,11.024,0
0.17961,-0.14053,0,0.023258,0.00098733,0,0.00098733,-0.0070095,0,0,0,0,232.47,7.5949,0,7.5949,-0.35318,0,0,0,53.566,27.355,11.011,0
0.18219,-0.14017,0,0.023258,0.00098733,0,0.00098733,-0.0070095,0,0,0,0,232.47,7.5949,0,7.5949,-0.35318,0,0,0,53.566,27.467,11.015,0
0.18479,-0.1399,0,0.023282,0.00091353,0,0.00091353,-0.0070058,0,0,0,0,232.75,7.0272,0,7.0272,-0.23322,0,0,0,53.658,27.581,11.033,0
0.18713,-0.13947,0,0.023282,0.00091353,0,0.00091353,-0.0070058,0,0,0,0,232.75,7.0272,0,7.0272,-0.23322,0,0,0,53.658,27.682,11.02,0
0.1897,-0.13921,0,0.023305,0.00084522,0,0.00084522,-0.0070151,0,0,0,0,232.97,6.5017,0,6.5017,-0.25933,0,0,0,53.703,27.795,11.038,0
0.17633,0.22203,0,0.021863,-0.0011391,0,-0.0011391,-0.0065346,0,0,0,0,218.71,-8.7623,0,-8.7623,0.26776,0,0,0,50.534,26.991,-0.752,0
0.16294,-0.14285,0,0.02315,0.0012214,0,0.0012214,-0.0069364,0,0,0,0,231.52,9.3952,0,9.3952,0.093431,0,0,0,53.45,26.627,11.001,0
0.17186,0.22166,0,0.021821,-0.0012031,0,-0.0012031,-0.0065097,0,0,0,0,218.33,-9.255,0,-9.255,0.40092,0,0,0,50.475,26.785,-0.74518,0
0.15835,-0.14338,0,0.023118,0.0012764,0,0.0012764,-0.0069205,0,0,0,0,231.23,9.8184,0,9.8184,0.1645,0,0,0,53.399,26.426,10.993,0
0.16748,0.22118,0,0.021766,-0.001237,0,-0.001237,-0.0065052,0,0,0,0,217.75,-9.5154,0,-9.5154,0.27189,0,0,0,50.312,26.583,-0.73623,0
0.24293,-0.13401,0,0.023416,0.00012796,0,0.00012796,-0.007085,0,0,0,0,233.97,0.98427,0,0.98427,-0.66073,0,0,0,53.84,30.1,11.052,0
0.1538,-0.14384,0,0.023067,0.0013647,0,0.0013647,-0.006877,0,0,0,0,230.81,10.497,0,10.497,0.47454,0,0,0,53.374,26.227,10.985,0
0.058917,-0.095786,0,0.024685,0.0022134,0,0.0022134,-0.0075176,0,0,0,0,246.48,17.026,0,17.026,-1.2328,0,0,0,56.595,22.197,10.656,0
0.16316,0.22058,0,0.021747,-0.0013236,0,-0.0013236,-0.006475,0,0,0,0,217.64,-10.182,0,-10.182,0.54082,0,0,0,50.349,26.385,-0.72515,0
0.14929,-0.14422,0,0.023026,0.0014242,0,0.0014242,-0.0068603,0,0,0,0,230.42,10.956,0,10.956,0.52221,0,0,0,53.294,26.029,10.976,0
0.15885,0.21986,0,0.021709,-0.0013904,0,-0.0013904,-0.0064544,0,0,0,0,217.28,-10.695,0,-10.695,0.63949,0,0,0,50.289,26.186,-0.71522,0
0.0049733,-0.014362,0,0.028956,-0.0080979,0,-0.0080979,-0.0048168,0,0,0,0,302.32,-62.291,0,-62.291,42.529,0,0,0,79.581,20.337,0.021834,0
0.14482,-0.14451,0,0.022982,0.0014812,0,0.0014812,-0.0068425,0,0,0,0,229.99,11.394,0,11.394,0.57169,0,0,0,53.207,25.833,10.967,0
0.22903,-0.13474,0,0.0234,0.00032734,0,0.00032734,-0.0070756,0,0,0,0,233.82,2.518,0,2.518,-0.61061,0,0,0,53.817,29.499,11.048,0
0.15456,0.21899,0,0.021667,-0.0014602,0,-0.0014602,-0.0064323,0,0,0,0,216.89,-11.232,0,-11.232,0.74505,0,0,0,50.224,25.989,-0.70479,0
0.23964,0.22195,0,0.022093,-0.00022026,0,-0.00022026,-0.0066791,0,0,0,0,220.77,-1.6943,0,-1.6943,-0.56071,0,0,0,50.817,29.897,-0.80061,0
0.1404,-0.14469,0,0.022934,0.0015351,0,0.0015351,-0.0068234,0,0,0,0,229.53,11.808,0,11.808,0.62395,0,0,0,53.112,25.638,10.958,0
0.13175,-0.14467,0,0.022799,0.0016096,0,0.0016096,-0.0067599,0,0,0,0,228.25,12.382,0,12.382,0.87758,0,0,0,52.876,25.258,10.941,0
0.15031,0.21795,0,0.021587,-0.00154,0,-0.00154,-0.00641,0,0,0,0,216.09,-11.846,0,-11.846,0.72605,0,0,0,50.034,25.794,-0.69387,0
0.13601,-0.14474,0,0.022883,0.0015875,0,0.0015875,-0.0068019,0,0,0,0,229.04,12.212,0,12.212,0.69342,0,0,0,53.016,25.446,10.948,0
0.14609,0.21674,0,0.021531,-0.0015907,0,-0.0015907,-0.0063897,0,0,0,0,215.54,-12.236,0,-12.236,0.76508,0,0,0,49.917,25.6,-0.68244,0
0.1419,0.21532,0,0.02147,-0.0016357,0,-0.0016357,-0.0063679,0,0,0,0,214.94,-12.582,0,-12.582,0.80303,0,0,0,49.787,25.408,-0.6705,0
0.0092005,0.001354,0,0.018589,0.0028904,0,0.0028904,-0.0058982,0,0,0,0,184.83,22.234,0,22.234,-3.5331,0,0,0,41.838,20.599,10.346,0
0.01237,-0.005177,0,0.018589,0.0028904,0,0.0028904,-0.0058982,0,0,0,0,184.83,22.234,0,22.234,-3.5331,0,0,0,41.838,20.712,10.366,0
0.13774,0.21369,0,0.021403,-0.0016746,0,-0.0016746,-0.0063439,0,0,0,0,214.29,-12.881,0,-12.881,0.84755,0,0,0,49.647,25.218,-0.65805,0
0.12962,0.20976,0,0.021209,-0.0016983,0,-0.0016983,-0.0062562,0,0,0,0,212.45,-13.064,0,-13.064,1.1715,0,0,0,49.296,24.846,-0.63525,0
0.13007,-0.1446,0,0.022801,0.0017379,0,0.0017379,-0.006742,0,0,0,0,228.34,13.368,0,13.368,1.0811,0,0,0,52.943,25.184,10.936,0
0.070573,0.13613,0,0.018668,-0.0024496,0,-0.0024496,-0.0051415,0,0,0,0,188.19,-18.843,0,-18.843,5.0429,0,0,0,44.593,22.388,-0.35251,0
0.1336,0.21182,0,0.021334,-0.0017117,0,-0.0017117,-0.0063151,0,0,0,0,213.62,-13.167,0,-13.167,0.93394,0,0,0,49.511,25.029,-0.64507,0
0.12596,-0.14429,0,0.022762,0.0017814,0,0.0017814,-0.0067409,0,0,0,0,227.91,13.703,0,13.703,0.96482,0,0,0,52.818,25.004,10.923,0
0.0021294,-0.013834,0,0.021459,-0.0023215,0,-0.0023215,-0.0038538,0,0,0,0,223.11,-17.858,0,-17.858,28.394,0,0,0,58.039,20.379,0.13362,0
0.1217,-0.1438,0,0.022694,0.0018166,0,0.0018166,-0.00672,0,0,0,0,227.23,13.974,0,13.974,0.96921,0,0,0,52.662,24.817,10.912,0
0.11343,-0.14223,0,0.022496,0.0018334,0,0.0018334,-0.0066375,0,0,0,0,225.33,14.103,0,14.103,1.2241,0,0,0,52.282,24.453,10.892,0
0.11748,-0.1431,0,0.02262,0.001848,0,0.001848,-0.006693,0,0,0,0,226.5,14.216,0,14.216,1.0215,0,0,0,52.506,24.632,10.9,0
0.011734,-0.0026538,0,0.017969,-0.0032001,0,-0.0032001,-0.0068731,0,0,0,0,174.81,-24.616,0,-24.616,-16.289,0,0,0,36.581,20.615,0.017255,0
0.015039,0.0028092,0,0.017969,-0.0032001,0,-0.0032001,-0.0068731,0,0,0,0,174.81,-24.616,0,-24.616,-16.289,0,0,0,36.581,20.692,-0.011137,0
0.12799,0.20884,0,0.021219,-0.0019024,0,-0.0019024,-0.0062185,0,0,0,0,212.68,-14.634,0,-14.634,1.6181,0,0,0,49.453,24.773,-0.62915,0
0.11618,0.20059,0,0.020909,-0.001868,0,-0.001868,-0.006133,0,0,0,0,209.55,-14.369,0,-14.369,1.5355,0,0,0,48.712,24.239,-0.58749,0
0.041239,0.066906,0,0.01786,-0.0021904,0,-0.0021904,-0.005155,0,0,0,0,179.27,-16.849,0,-16.849,2.2323,0,0,0,41.886,21.429,-0.18081,0
0.12409,0.20645,0,0.021174,-0.0019181,0,-0.0019181,-0.0062367,0,0,0,0,212.12,-14.755,0,-14.755,1.2693,0,0,0,49.244,24.598,-0.61298,0
0.12003,0.20363,0,0.021077,-0.0019244,0,-0.0019244,-0.0062064,0,0,0,0,211.15,-14.803,0,-14.803,1.2823,0,0,0,49.024,24.415,-0.59821,0
0.11178,-0.1418,0,0.022496,0.0020254,0,0.0020254,-0.0065928,0,0,0,0,225.48,15.58,0,15.58,1.7159,0,0,0,52.429,24.38,10.887,0
0.099779,-0.13726,0,0.022186,0.0019767,0,0.0019767,-0.0065118,0,0,0,0,222.33,15.205,0,15.205,1.5816,0,0,0,51.672,23.856,10.849,0
0.10781,-0.14057,0,0.022453,0.0020366,0,0.0020366,-0.0066107,0,0,0,0,224.94,15.666,0,15.666,1.3755,0,0,0,52.227,24.208,10.871,0
